_id,applicant_id_token,age_band,ip_anonymised,email_hash,spending_behavior,processing_timestamp,applicant_info.gender,applicant_info.zip_code,financials.annual_income,financials.credit_history_months,financials.debt_to_income,financials.savings_balance,decision.loan_approved,decision.rejection_reason,loan_purpose,decision.interest_rate,decision.approved_amount,ssn_is_duplicate
app_459,0752bf0e528911b7d7b8852db5c45c78a15f9216a871c55cee3824f6857530a1,60-64,172.21.73.0,86d95e7efb856eea90b711be03eeedd3ff6a1d340bf8b53fccdf78e4abbc006b,"[{'category': 'Insurance', 'amount': 237}]",,Male,10004.0,114000.0,99.0,0.22,47221.0,True,,,4.5,52000.0,False
app_460,362c2507dd2fbae6789f76d9286b6133a75ee36fa3196572493c2fa3ed2d6bf3,35-39,10.10.20.0,c0b21588f0208b26b0b2b8e943eb54ad86d1dfab49f4ebd7089015b8aea50c31,"[{'category': 'Utilities', 'amount': 438}]",,Female,90266.0,85000.0,19.0,0.41,28777.0,False,insufficient_credit_history,,,,False
app_461,85d4f41edd5a5f7fb6ec64268e29786fad01543bbc1daf607286b23e39ee6d6b,25-29,192.168.85.0,3879c6f62467348569ea9c68f9f436af5c22da4b1eab85e3d42732ee811518c5,"[{'category': 'Entertainment', 'amount': 610}, {'category': 'Transportation', 'amount': 226}]",,Female,90280.0,46000.0,38.0,0.28,13390.0,False,algorithm_risk_score,,,,False
app_462,8ed56b2bdae862fbec0e8d86088571dbcbaa1efe45b8cd151094b0d201865b02,60-64,172.31.18.0,ada99ba8f3f66a7c95c22d527c8cbfaf7909d18c4438f6e80f41daabd6fc74c0,"[{'category': 'Healthcare', 'amount': 599}, {'category': 'Travel', 'amount': 773}]",,Female,90278.0,91000.0,78.0,0.18,25979.0,True,,,2.8,60000.0,False
app_463,dbec57fb14def0e89a5a2afa90d757c41d9272383fe72f6610e6075f7d8fa002,50-54,10.194.129.0,6dc534990d449077d615f805c3fce59c2d0164bb27b408f5a2ae69d6bfadba32,"[{'category': 'Travel', 'amount': 690}, {'category': 'Transportation', 'amount': 229}]",,Female,90205.0,86000.0,50.0,0.29,66878.0,False,algorithm_risk_score,,,,False
app_464,c4e2fbd7b469c8d3e7ea52694803c0942a4290daad69f235f2724aa837067e56,30-34,172.21.190.0,68d32180e8fe747514568af6ca40d965a002a2b7281e665ddc417783a547b354,"[{'category': 'Dining', 'amount': 850}, {'category': 'Rent', 'amount': 325}]",,Female,90239.0,41000.0,28.0,0.33,22193.0,False,high_dti_ratio,,,,False
app_465,9ae2871fbcd60f0cb7e0dc173ae950b6c85a656f588c88b9f4c39fe8bc0d44e9,50-54,192.168.175.0,187d3c938f5f6c5c3a64f9bc074eada7a303882f18a09795ef092b4e6f679b2b,"[{'category': 'Entertainment', 'amount': 205}]",,Male,10041.0,72000.0,89.0,0.32,27863.0,True,,,5.7,20000.0,False
app_466,7a63bfb20daeab46e4abec78641811720d4ee304e44648455bfcbf8b690b017f,30-34,172.31.5.0,1bdd43d43dea1c176703f9d5741fad09eb4e19274e4163606cc77717e51a6d42,"[{'category': 'Dining', 'amount': 640}]",,Male,10055.0,80000.0,47.0,0.4,34196.0,True,,,4.3,57000.0,False
app_467,3cbea153b3787d1300f142cf4f21b79b2f418b5a335873257bcb05056bcbc166,65-69,172.18.240.0,90f4d3d1f31fa2084f27d045818ac93095eaa331d6871f19226b2008195c3a0c,"[{'category': 'Healthcare', 'amount': 655}, {'category': 'Fitness', 'amount': 159}, {'category': 'Transportation', 'amount': 663}]",,Female,90204.0,75000.0,120.0,0.18,35398.0,True,,,5.1,78000.0,False
app_468,d61812d4fedba6cf1681d54dced7c792a3aa2256a20a36ae7a8e69acd409e788,25-29,172.31.95.0,13d9f0a73b42e1f848a56340f136eb12025de8488e5bbd8e099bc5c9c0b36e4e,"[{'category': 'Transportation', 'amount': 701}]",,Male,10046.0,22000.0,35.0,0.35,8982.0,False,insufficient_credit_history,,,,False
app_469,e33f6fd34a79f54b9bd1f17caeed2a617b2aa9addac2c7163657789b3d8e1ab1,25-29,192.168.232.0,5c0e597accd1d6dfcdbae19b7820223f9dd962d8cda5b3a3ab5c84fdd2b32dfb,"[{'category': 'Rent', 'amount': 320}, {'category': 'Utilities', 'amount': 353}]",,Female,90218.0,47000.0,11.0,0.38,21972.0,False,algorithm_risk_score,,,,False
app_470,c842ab4c669ea9b503622c68e3a7d7e49d30aebeb0d955d300596bfba058f73e,40-44,172.17.153.0,c97001d9f2c2f614fbef7d9c71394be69169d3753c39f260e56e5abf74ebe22c,"[{'category': 'Groceries', 'amount': 867}, {'category': 'Healthcare', 'amount': 170}]",,Male,10062.0,66000.0,40.0,0.43,32402.0,True,,,3.4,35000.0,False
app_471,fce2ebf608c74f95fab3a95f6b30ac04dbed0691c2c537e127974f579c2fc2c2,45-49,10.197.113.0,0533006126d1fb104e72c68594a7b76d135c81d111675eb2a21aef880a27f094,"[{'category': 'Groceries', 'amount': 224}]",,Male,10032.0,80000.0,61.0,0.08,9728.0,True,,,2.7,50000.0,False
app_472,90022e1cefcc3ae5d5ad66c7bc356886084480dbc9f91b16e40d721031148c5c,45-49,172.27.4.0,b712182cb883ccdd94b8d4e8eaa0ba6419312c34167bc44f4a1737741d69b4e7,"[{'category': 'Fitness', 'amount': 798}, {'category': 'Groceries', 'amount': 132}]",,Male,10080.0,81000.0,53.0,0.44,16798.0,False,algorithm_risk_score,,,,False
app_473,81a48761bebe1c5cc09cc7ea0b823da406319407ad3093ccf9d195e8f1ed842e,30-34,172.28.33.0,8380a097da6087dd111821f5533f4f93d2bc6beed8a98059331a1a72473198bb,"[{'category': 'Insurance', 'amount': 169}]",,Female,90244.0,54000.0,0.0,0.21,13722.0,True,,,4.2,43000.0,False
app_474,4b40424eea80edab4e08debaed5ea77f42a945b6ec1fb191178da6c082b379a8,25-29,172.22.85.0,062df37cecc9ba7a7367d74f6377073e7b18973bdb01c92273d500e50e668cba,"[{'category': 'Education', 'amount': 54}, {'category': 'Healthcare', 'amount': 92}]",,Female,90242.0,40000.0,51.0,0.19,13712.0,False,algorithm_risk_score,,,,False
app_475,c68aab0969e9476409795e321eaa66dd91b1ed69d1c74be714253778c3a1eace,40-44,192.168.143.0,4349fd1e2a57ad1fb90d06858cab0b02140d9752b80c8503a08c2ffa6c10a062,"[{'category': 'Utilities', 'amount': 460}]",,Female,90296.0,108000.0,43.0,0.36,24107.0,True,,,4.5,61000.0,False
app_476,ac4a02f338298b3b74fb817f4383dbb4a84d12a9b228fc681f774244340b02da,50-54,192.168.239.0,718445fc7b0479f4fceadfbe09f6933392988f561f5ce2c75c758a0bcaab204b,"[{'category': 'Insurance', 'amount': 667}, {'category': 'Rent', 'amount': 279}, {'category': 'Entertainment', 'amount': 187}]",,Male,10082.0,53000.0,118.0,0.44,8148.0,True,,,3.9,77000.0,False
app_477,e3a9c650f553153feb98eb29583b84870e60f4a24544e8ef92286973806ea2a9,30-34,192.168.193.0,34f4035b5c89c5fd8b84487d6b3da72433e932e5fffc51c0449e668d045149a9,"[{'category': 'Groceries', 'amount': 343}, {'category': 'Transportation', 'amount': 340}]",,Male,10096.0,82000.0,12.0,0.42,22805.0,False,algorithm_risk_score,,,,False
app_478,e67f45d52769379ccee5888fa3f318a4d7931648d46ca9184f63c3a70bffa2de,30-34,192.168.174.0,dea9e957a72022b136b3e9ee3c5692522a001099acbfbfca504a95aa6f869c39,"[{'category': 'Entertainment', 'amount': 624}]",,Female,90294.0,74000.0,21.0,0.28,21504.0,True,,,2.9,52000.0,False
app_479,dec15a1d1fcddc1d46ecb72aa12a1463518c0cea6ab8881f7786f49372bb9389,40-44,172.25.239.0,775a016aadad9066353f7cf1e7d3ee0cc592d1694abb3943d3b59063277b7c53,"[{'category': 'Transportation', 'amount': 136}]",,Female,90205.0,94000.0,56.0,0.11,15630.0,False,algorithm_risk_score,,,,False
app_480,241a0ade7dec56b57d5c70cfc0fac541bd1c199efd93dfcd8d554a827114c1a0,55-59,192.168.243.0,704365e26cbbcd51751e78a5d5dd271e3a95c625598775769447ee6f004408a9,"[{'category': 'Insurance', 'amount': 171}]",,Male,10001.0,104000.0,70.0,0.19,25163.0,True,,,3.9,68000.0,False
app_481,c65b7ea728fd2669b85fdf33186d9b9018fcbaa4f6f5ca0e7663b4f26ecef6fc,40-44,172.18.35.0,56ff520f78d06a24e329a824503c8a8cfe9bf23b154e18a8bfcb5c0194869c0f,"[{'category': 'Dining', 'amount': 725}]",,Female,90229.0,142000.0,38.0,0.17,62154.0,True,,,3.3,56000.0,False
app_482,84f1097886610f9c7e2f46f55b023d2756ff705dbe9f8443bd811a94be432cba,50-54,192.168.39.0,2925739ab42b2b3391095f30e1aff4b50a16ba960510afc301e2ee4229a1594c,"[{'category': 'Education', 'amount': 646}, {'category': 'Transportation', 'amount': 152}, {'category': 'Insurance', 'amount': 172}]",,Male,10008.0,98000.0,61.0,0.33,23017.0,False,high_dti_ratio,,,,False
app_483,e6a491d56ef248206632b80164b3e30c9d06ae7772ddd0f1ca3a26b8a0e79294,50-54,192.168.5.0,b02c2417ace358432bd8701deffc5dbfb67030953f70fd15baadcf6ec546385a,"[{'category': 'Entertainment', 'amount': 474}]",,Male,10047.0,99000.0,44.0,0.07,27423.0,True,,,6.5,80000.0,False
app_484,e217c8d5ef3d7143554ddc011ca068b2637b834864578242c8e6c4305b9bd2b9,35-39,10.113.219.0,ea62a3b9a6cc3a0e87f2d0b94ddcc542323cf351d9a6439b818ef82d31832d0d,"[{'category': 'Insurance', 'amount': 286}, {'category': 'Travel', 'amount': 693}]",,Male,10001.0,69000.0,27.0,0.27,10775.0,True,,,3.2,34000.0,False
app_485,4c45603f4cfd7a23aac28b07f775a4e458f103e6f45b7a5ab6de303f5cf38a2a,35-39,10.216.187.0,cea342377c3c7e2b72056c21d88029e917a80160e59b1f79380a8065065285b2,"[{'category': 'Education', 'amount': 765}, {'category': 'Entertainment', 'amount': 164}]",,Female,90256.0,108000.0,74.0,0.37,57352.0,True,,,3.7,72000.0,False
app_486,c869190fe156c032f46ef0900314274931b5caebf3b7906e50a68c81174ba163,60-64,192.168.244.0,5a272fccc01dcd9f2fc4efd3a99bf6527b76c98e9d2854a8556921f08e2e698f,"[{'category': 'Transportation', 'amount': 777}]",,Male,10040.0,79000.0,95.0,0.09,35264.0,True,,,2.9,64000.0,False
app_487,ef5794513e84402c08f00f2c292b1a2c96e24d2edd7d3b98652ad21a8404b0ba,35-39,172.16.177.0,411bafda9a13d45fca7829ed0bed519a3dff15b8c73133fc958f755c119b5bd4,"[{'category': 'Utilities', 'amount': 738}]",,Male,10057.0,60000.0,16.0,0.24,22759.0,False,algorithm_risk_score,,,,False
app_488,340f708e78a6de303cfa87374901eba9272e30f7439be603bbc5fe3aaf6eec3b,25-29,172.28.143.0,4eaae45f490fd41b828cf1660a68483b2fc586cd976517bd38b33d8b3332857c,"[{'category': 'Entertainment', 'amount': 635}, {'category': 'Education', 'amount': 849}]",,Female,90201.0,33000.0,0.0,0.2,7021.0,False,algorithm_risk_score,,,,False
app_489,bd603dde41ef845c99b3aa0fc5d30e5ce5fc48c383f27993023786678abbaca8,55-59,10.64.32.0,78ca4c0ef0f7725145f0ba1bfe5f3e8586bb5daf0e19520561027fc3139330d3,"[{'category': 'Utilities', 'amount': 640}, {'category': 'Rent', 'amount': 894}]",,Female,90284.0,47000.0,84.0,0.06,14947.0,False,low_income,,,,False
app_490,2ac2539c93862e494e3d2799b7135d0f43ee881753776cae98bd6cec4d06808f,35-39,172.29.194.0,e681979853d7f17dafe3747370421fb00a5419b9cf471dc47712a2b34682f822,"[{'category': 'Entertainment', 'amount': 753}, {'category': 'Healthcare', 'amount': 478}]",,Female,90251.0,171000.0,74.0,0.26,45864.0,False,algorithm_risk_score,,,,False
app_491,2822ebb187c1ad91774eb7a192921fed53d1372c7a31aa2a44a6fbd2684fbd96,50-54,10.78.4.0,9d355582a593174c9d1a65942dc4f19e2be2dad1d4090c10c81d9340f39160e1,"[{'category': 'Healthcare', 'amount': 792}]",,Female,10048.0,79000.0,100.0,0.1,30078.0,False,algorithm_risk_score,,,,False
app_492,29be9b08885be4a5adee7a1d147fd5cae747ac4e6cc2a21e4fbb5c74736d99bf,30-34,172.25.153.0,68ecf2e55e21d2db2b19359d503b53c1f8d7fd2f6d6366300e4e6543143356b4,"[{'category': 'Transportation', 'amount': 576}, {'category': 'Gambling', 'amount': 339}]",,Female,90225.0,46000.0,0.0,0.09,9578.0,False,algorithm_risk_score,,,,False
app_493,f23c08d5232c8bedd3a220f7e60e7c395c370739963b01fc8c027aa32941335a,50-54,172.28.130.0,a0ab2339b088a73e3c30b76a7622b402b3b38462b3f0131384bae98118f1bcb5,"[{'category': 'Education', 'amount': 253}, {'category': 'Rent', 'amount': 509}, {'category': 'Transportation', 'amount': 413}]",,Female,90245.0,100000.0,99.0,0.25,34716.0,True,,,4.1,24000.0,False
app_494,0230fcbdf008e254180b3013e00b40c3e51139811f3ba3cdee0ee60578fc90aa,25-29,172.18.234.0,344aedbdb5e6cdbf4beed282a2a688f113628987accc112194557e999c9575a7,"[{'category': 'Education', 'amount': 668}, {'category': 'Entertainment', 'amount': 825}]",,Male,10073.0,32000.0,0.0,0.32,9358.0,False,insufficient_credit_history,,,,False
app_495,dfcb31544a4782ddab132d552f2b0c5a41d4c92b36dda09ce2062424e1add6d2,60-64,172.22.234.0,a6313b8422437de05bb0d052e92ceb0b989a47c0b0f33a753b712aa56b51c15e,"[{'category': 'Fitness', 'amount': 441}]",,Female,10069.0,71000.0,80.0,0.34,24928.0,True,,,4.8,68000.0,False
app_496,6ea21d406486247d58779ee58b4db0447b7e8456179605d1a1a18b008e9fddd5,45-49,10.194.95.0,abd13083fa5276136a3dc5ce613a1e541b923339e5b4b0828e0854de2f9b1568,"[{'category': 'Fitness', 'amount': 175}]",,Female,90211.0,87000.0,40.0,0.31,23949.0,True,,,6.2,25000.0,False
app_497,a7f66beeb05ac73beb459fb0445843e7d4726b8847a034584146069b374f906a,30-34,10.131.43.0,9d0cf8ee70e2454c0f5fa7a2d4ae9dc912975be68f0688f928f772751a70c12d,"[{'category': 'Groceries', 'amount': 423}]",,Male,90233.0,48000.0,4.0,0.1,21540.0,False,algorithm_risk_score,,,,False
app_498,c11e1b2e43b921ea5f41b44444aba3efd18098ed53a8c93dafc0ef7f8958ceab,35-39,172.18.221.0,d4af6c2108f87cb60e797716b1a0bd4b93fed9a9a020f42f9506e1253c3427b9,"[{'category': 'Education', 'amount': 177}, {'category': 'Fitness', 'amount': 93}]",,Male,90276.0,86000.0,33.0,0.29,36901.0,False,algorithm_risk_score,,,,False
app_499,1481e5b93791b2d70934a14fe5a60e0636ea3e50c604bd0f74636bb6f4aa925c,40-44,10.1.111.0,e070422583749a38dd31cd53a14b7c7f7674717c797275aafcf555278a526dfb,"[{'category': 'Groceries', 'amount': 810}]",,Female,90218.0,111000.0,3.0,0.19,78838.0,True,,,4.1,62000.0,False
app_500,d817ff310a9b4cab8357a97155f43153706f9feb26c93ea72913386e532e3787,35-39,192.168.9.0,4ec3f53ce57445d70263edb380037199d3547dc2123944a07a05972902b3f83a,"[{'category': 'Transportation', 'amount': 451}]",,Male,10048.0,86000.0,12.0,0.13,42908.0,True,,,5.2,38000.0,False
